MH,age,log_age,sigma_MH,sigma_logage,Lz,sigma_Lz,id
-1.0931024197825474,7.629490014196274,0.8824955089348695,0.08981856871997197,0.020851652380216308,2389.345024020551,20.659845189417045,0
-1.0533920452411403,8.276948659759968,0.9178702613662882,0.04353703180279538,0.037000719317679565,2391.7422505720133,16.815589512017052,1
-1.022793084202555,9.519253934252546,0.9786029121519055,0.02887304204964064,0.04993089622568538,2354.6378968411636,48.73352822260661,2
-0.959804154245576,7.714027100625144,0.8872811602794762,0.04369491574193997,0.021100553072375752,2374.709655627197,24.310801575239203,3
-0.9449499815181319,7.729878434758143,0.8881726639663361,0.04373940595200196,0.023101829068442895,2338.5501034076983,46.21319288031434,4
-0.9666123767497904,9.483413768934488,0.9769646995885367,0.07368832353111292,0.03775618143456442,2271.338806394494,47.493364690874756,5
-0.5499151162790699,8.008127594081262,0.9035309841720565,0.06343907650197549,0.014347247147624812,2363.146496871038,37.528610976966576,6
-1.126463614500044,8.866363278974648,0.9477455215518452,0.03517212797419575,0.03522217244689628,2350.767673710074,46.79141238126278,7
-1.129496899323034,6.681388382017089,0.8248667175648712,0.04722568321752818,0.04561863485568811,2363.127696148607,20.201284314663557,8
-1.1882474163019767,7.66110385541828,0.8842913497602933,0.02078358848366742,0.034400866503114566,2348.7451467534606,17.131899983786983,9
-0.7358283383839517,9.224808836477772,0.9649573751429621,0.07921985857659336,0.04766480136884363,2412.4139129144346,18.286555029691893,10
-1.3187660623571682,7.826002856036124,0.893540002056931,0.09348215134504147,0.011430320466770377,2421.023152599269,38.941274415233586,11
-1.3039104197692526,7.790265096652157,0.8915522366269019,0.09286000210539827,0.04395896206231613,2396.4317393008637,29.36624127054148,12
-1.1972571272251051,7.374737497352203,0.8677465662799814,0.05141272946021612,0.013129225182124192,2384.9340069233604,19.930358257033177,13
-0.8911410693678051,7.138167847567537,0.85358675578206,0.05767433850816628,0.03586499633953719,2363.1783831307494,24.494744303703797,14
-1.0581860390629698,7.946217146283532,0.9001604288472259,0.06872627331392213,0.04573177141254211,2394.9828863801554,31.184359955927672,15
-1.1235418263063348,8.175007723230772,0.9124881716265038,0.030545029886256066,0.04298944668621078,2463.505304461789,41.15714273303583,16
-1.0216003012898693,7.959351608899844,0.9008776903323592,0.039882742311276115,0.014113008116599976,2266.5747719341293,46.37661246034002,17
-0.5348416869890814,7.294919919312033,0.8630205287460183,0.0857222998338135,0.027210782084973108,2349.2631866891743,32.863698293863365,18
-1.1693334922211678,8.201415318579555,0.9138888050678384,0.03729698030350026,0.02361321461058792,2320.8234304177167,37.88413082191816,19
-0.8420478497795116,8.640548875323377,0.9365413311308506,0.05284685112253819,0.046400586026964445,2409.3388205734004,44.53505871333103,20
-0.6701809838462922,8.792026435704281,0.9440889852461023,0.021368158413764365,0.04410510072039225,2387.1964301645935,42.479810504779294,21
-0.6669053982972917,8.106641804322397,0.9088409839408028,0.08804046497545627,0.02217434925973901,2380.5521987865595,12.585652599512049,22
-1.0203824450467798,7.362093241337897,0.8670013135102814,0.05549705850894532,0.037767036502644825,2335.500974331139,39.307135756040736,23
-0.9231767454996075,8.241854596965933,0.916024948420507,0.04278687513322446,0.022824023633647498,2374.3986449028225,11.926179343413143,24
-1.2274518842302333,7.713277436115048,0.8872389526262217,0.02768569761420812,0.048283022277537016,2364.3586283428185,13.092185566014457,25
-0.5965392269681422,7.621437465794237,0.8820368905766297,0.07171725861711027,0.03879840009691552,2366.5546499212096,17.175220068243572,26
-0.9829772864553179,8.351746410129342,0.9217772990737169,0.08124201097810255,0.020655559335425226,2398.8952250449584,42.704540302175914,27
-1.1360451967151202,7.247476725100428,0.8601868293148334,0.08344674637366808,0.04058649692771558,2389.7374365075825,32.308794195684825,28
-1.4583317022949527,7.719616212660693,0.8875957095498741,0.09300222593678924,0.016926761855693067,2407.305303005195,31.151697756929515,29
-1.144979063984432,7.684312322755839,0.8856050081017989,0.04606246510314238,0.01784068691809161,2361.825020865415,28.26445205571528,30
-0.8581971472772222,7.585173174937726,0.8799655004900947,0.06269702043934876,0.014880967450808047,2363.5863798187193,33.103274850797504,31
-0.774761359031798,8.388994473968856,0.9237099083165028,0.05476040394385025,0.02463407948165809,2332.5824433036064,21.67739214825606,32
-1.125005941470405,9.104973570997082,0.9592786895063602,0.07410435389300701,0.020919475664488357,2350.403155185108,22.035037674642336,33
-0.951221466740004,7.2245851024103835,0.8588129112337636,0.07018353388995474,0.029846873733566585,2352.8198623248277,13.441375202081138,34
-0.8832340384496687,8.027522956541468,0.9045815562049091,0.07605425524603956,0.03177371904788699,2381.174207096782,22.728324031424357,35
-1.0434258704821309,7.54981126202079,0.8779360948229039,0.06804400834158611,0.04892628411648488,2383.613723572555,44.116610681359504,36
-0.990773892853696,8.145749803146028,0.9109310665918908,0.057376171322861366,0.02764260767895163,2364.1213416392175,35.433859407076994,37
-0.7653573237808469,7.975856050364863,0.9017773071520994,0.06763409020260552,0.02883032176048573,2358.277417726583,18.86683940618097,38
-0.7168096793756533,7.650066772063944,0.8836652258219001,0.07761842781417512,0.0192022636099546,2357.7905879387513,36.002711305231145,39
-1.011894317587567,7.765487454093054,0.8901687223927547,0.03859350966809202,0.01802600686455534,2431.992634671976,36.42991346506321,40
-0.9691004056463451,7.494310116869532,0.8747316603695422,0.08686425006847164,0.03863490773120273,2359.4171846792105,23.3192863618839,41
-0.9321052289668885,7.622135644770634,0.882076673280441,0.038993367294656384,0.03456312839316277,2416.841733787893,28.128656244673216,42
-1.0599666754024506,7.8938963367489166,0.8972914189085558,0.05074312041739144,0.020376865141749172,2350.774668326689,17.176647101333753,43
-1.0272670956689969,7.465350024270662,0.8730501750946049,0.025425718551861022,0.046614895570694176,2376.501366765566,11.089687083411643,44
