MH,age,log_age,sigma_MH,sigma_logage,Lz,sigma_Lz,id
-0.7672239117807372,11.376681376698514,1.056015595101449,0.0,0.0,2390.4715747392024,0.0,0
-0.9712201811555887,11.37514020548765,1.0559567583044784,0.0,0.0,2390.4715747392024,0.0,1
-0.8883968325085462,11.388378634850197,1.0564618979105054,0.0,0.0,2390.4715747392024,0.0,2
-0.843823724534069,11.36432568507582,1.0555436714786057,0.0,0.0,2390.4715747392024,0.0,3
-0.7550242304108451,11.37045354220563,1.0557777880781303,0.0,0.0,2390.4715747392024,0.0,4
-0.858890440056189,11.377628496639462,1.0560517490403363,0.0,0.0,2390.4715747392024,0.0,5
-0.36311571705400963,11.388997280349459,1.0564854892432076,0.0,0.0,2390.4715747392024,0.0,6
-1.0929553811467432,11.36924027916845,1.0557314450229613,0.0,0.0,2390.4715747392024,0.0,7
-0.9903938760570911,11.384289089235917,1.0563059155605774,0.0,0.0,2390.4715747392024,0.0,8
-1.130982188546183,11.362148603687434,1.055460465045042,0.0,0.0,2390.4715747392024,0.0,9
-0.6686313080313978,11.370040358073416,1.055762006223133,0.0,0.0,2390.4715747392024,0.0,10
-1.194920373159417,11.378285779895839,1.0560768374184961,0.0,0.0,2390.4715747392024,0.0,11
-1.318858875345337,11.38076071899932,1.0561712923773168,0.0,0.0,2390.4715747392024,0.0,12
-1.1947221976120725,11.374651433442516,1.0559380969465626,0.0,0.0,2390.4715747392024,0.0,13
-0.7603380637423446,11.369505940760707,1.0557415929319498,0.0,0.0,2390.4715747392024,0.0,14
-1.1281363909870066,11.343636602547502,1.054752305282903,0.0,0.0,2390.4715747392024,0.0,15
-0.9959726877704624,11.385485973136133,1.0563515725837493,0.0,0.0,2390.4715747392024,0.0,16
-0.8719724751979655,11.369201305554807,1.0557299562643512,0.0,0.0,2390.4715747392024,0.0,17
-0.3603556951781255,11.369934410631197,1.0557579593945858,0.0,0.0,2390.4715747392024,0.0,18
-1.0768873948937787,11.380198374136924,1.056149832537271,0.0,0.0,2390.4715747392024,0.0,19
-0.7209349193719363,11.390463548065181,1.056541398554109,0.0,0.0,2390.4715747392024,0.0,20
-0.4063210927423463,11.363501622653665,1.0555121782999577,0.0,0.0,2390.4715747392024,0.0,21
-0.25051388851022277,11.388945499916696,1.0564835147052578,0.0,0.0,2390.4715747392024,0.0,22
-0.9488058966312174,11.358544108691682,1.055322668867817,0.0,0.0,2390.4715747392024,0.0,23
-0.703045641588889,11.381996473307378,1.0562184467069062,0.0,0.0,2390.4715747392024,0.0,24
-1.2400486663733392,11.366744771330318,1.0556361084641457,0.0,0.0,2390.4715747392024,0.0,25
-0.38162233991086686,11.366084885507084,1.0556108951690018,0.0,0.0,2390.4715747392024,0.0,26
-0.615436490452369,11.377262580910687,1.056037781477818,0.0,0.0,2390.4715747392024,0.0,27
-0.9060356476703201,11.37745910726172,1.0560452832447895,0.0,0.0,2390.4715747392024,0.0,28
-1.32009821169283,11.360613396678353,1.0554017809877407,0.0,0.0,2390.4715747392024,0.0,29
-1.047809076101128,11.374573501169099,1.0559351214116681,0.0,0.0,2390.4715747392024,0.0,30
-0.7785445195217974,11.36257385848011,1.05547671922022,0.0,0.0,2390.4715747392024,0.0,31
