MH,age,log_age,sigma_MH,sigma_logage,Lz,sigma_Lz,id
-0.1463810062492289,4.554817275234372,0.6584709591467426,0.0785359501516154,0.019453550319943023,1542.0930701035284,46.1670384062328,17
-0.3557649520563879,4.305499095247443,0.6340235023049577,0.06854337452655769,0.022431774408835693,1601.3699665185623,47.36499985582781,51
-0.3033344427383963,4.7087051226885395,0.6729014940955065,0.039249564187966934,0.03855833076310672,1588.5523997241614,30.18197191305394,77
-0.14395272284662167,10.045728977936118,1.0019814572224401,0.03456063661154448,0.030011878576207067,1493.8516026138652,47.18815218135743,121
-0.5183882082623394,9.312656863507394,0.9690736011262197,0.05603134912564213,0.017921313322949238,1474.7737896218114,16.850865517621322,171
-0.5783295046351944,8.429905019773233,0.925822681431296,0.06020808698906449,0.02394131629109041,1476.0657374142388,37.92078927705659,222
-0.5454578053564957,7.5100002445993645,0.8756399511490622,0.06617347963051834,0.022460933118171846,1510.7903513013187,23.99023043479071,253
-0.0688055401240049,7.2910303961659,0.862788908804485,0.07698673458921079,0.029248432034911807,1524.6781049708961,17.051428377734133,266
-0.6092012068839312,8.241115995075054,0.9159860269501379,0.027676986463570967,0.051931285235454636,1430.8980910276293,37.65724445351637,277
-0.09116013905023086,7.534410897250564,0.8770493012325883,0.07295886939012393,0.047109802863867324,1486.6793522304579,28.914301801624575,294
0.015280098932778124,3.85238789713747,0.5857300097881307,0.044008069873723805,0.04971014058778537,1478.8905892804557,18.961844054474867,304
-0.04239826769851217,3.826675930454602,0.5828216847030359,0.011076306150826972,0.015767004680823517,1516.1954682311004,18.159513080537884,305
-0.29082971132700985,3.675894097386523,0.5653629908579326,0.011262971353823606,0.05925073531974401,1501.887217133172,11.925570244921616,307
-0.16407280726864915,3.521325394919866,0.5467061587505563,0.05374318671250669,0.02430627553753399,1429.2049532853232,48.95387965731815,366
-0.04889069345268009,2.867412009909892,0.4574900999135298,0.03264959299744298,0.05382926228338575,1485.3303145528641,34.45329342278518,442
-0.04741090092790156,2.705737089351134,0.43228559485170026,0.04308334721211934,0.015451581997393816,1583.6788033867203,11.651351376796368,465
-0.06247355198939508,2.6618593982884753,0.42518511193500447,0.06669054164066889,0.03745425460803453,1586.1506361445404,10.040110424948118,482
0.08986067982341217,2.985469579628631,0.47501265030703615,0.05619218073406605,0.02117164392676832,1646.3330971188548,29.151909048397137,491
-0.17838561464115069,3.3465507092832185,0.5245974101239296,0.022236257656942798,0.01807198320321534,1625.0425309084208,10.25025737202784,504
-0.22320761233579423,3.5326727291781017,0.5481034057633295,0.03528034654357839,0.026100748915582173,1593.5470147205303,12.610060493463052,510
-0.2144945989810548,3.8240986899099587,0.5825290917448187,0.0873697493489511,0.03102569451809626,1643.5264222121532,23.922688589726427,556
0.21950192386755507,3.11976973994952,0.4941225413390847,0.059194587489661755,0.05867274076284349,1614.587121201491,43.36336147519481,561
0.058777418317123076,3.6340434210450434,0.56039011213206,0.03761488511107933,0.029724750659311218,1629.2525830531877,48.93386856623605,584
-0.7817525657199204,6.439298679370396,0.8088385698031104,0.04427162659032357,0.017277474393639716,1546.019615152709,33.703091004559454,608
-0.6973192023178824,6.308358693660053,0.799916379369671,0.03709824876068094,0.012980026276455878,1587.9666249639745,23.84328894380001,628
0.05222307065569799,5.733960627486575,0.7584547065169838,0.04689005591099028,0.0518092437174217,1591.0619040393044,48.80890034559059,636
-0.824501131290767,6.380874701658455,0.8048802166624172,0.06016132032249022,0.011924593794841062,1587.3464625383835,22.986527848142707,663
-0.5765456408767308,6.208683187168961,0.792999499502178,0.053358813151375126,0.058517074493864826,1582.345495004891,33.08977641969873,676
-0.5225893068607166,6.329293618189251,0.8013552432178486,0.05593888965233069,0.023325973015622083,1555.4752140461076,34.85866421495632,678
-0.5554955701523572,6.49855832838189,0.8128170213393224,0.029471675163764845,0.05381442898938358,1567.4761733497871,12.155799971023878,693
0.024143915294751142,5.823589435764462,0.7651907495352159,0.042110703056476795,0.04448694847106121,1573.103748341236,39.84367968378882,694
-1.0655405902801327,7.400038711544012,0.8692339916452972,0.01369093226315016,0.03991857606942803,1580.6813272216853,27.97061228408719,740
-1.0863072133193394,7.034086300390927,0.8472076923223578,0.05501479430091429,0.02575541222521742,1603.7211389804183,25.784375135715685,752
-0.3892921834867925,6.831929739166128,0.8345433913388308,0.05570619182984882,0.012475127274896077,1581.3997131068957,35.81554554776693,762
-0.19230605063650436,3.068162522766124,0.486878360775988,0.021040801193442163,0.05840883782855211,1428.2332282619677,37.84404382545088,839
-0.5083315698622956,9.677037836816632,0.9857424391268083,0.04392316458965971,0.03098975231020268,1656.917029282721,38.19888268447022,948
0.19167768144204855,10.421043983206046,1.0179112288900074,0.05213783966815385,0.024154272604186535,1661.6881335050807,35.30098517822982,953
0.2626277423669993,7.895632900127583,0.8973869480259293,0.07236313064854846,0.05586925124569387,1637.746860409929,17.3217597865883,987
-0.4347341857063995,6.8621761382429725,0.8364618613280268,0.08916492586741373,0.0498250090129424,1548.7225453614349,31.135812449138562,1012
0.04557101955889809,6.971501268464915,0.8433263107241066,0.04816010339150139,0.05292711239282347,1519.3322789500733,16.889845651273706,1043
-0.0014187858247518177,5.615091797894175,0.7493568606852781,0.06935607499582004,0.01242613305199853,1522.2545262347605,48.27717515608202,1053
-0.3175318021009321,5.720940555191926,0.7574674351479,0.07104974186541885,0.025767089965865318,1567.8524445868707,20.417946569449846,1091
-0.366550260803011,6.660439928195811,0.8235029156684909,0.06317742237709449,0.03034948385547219,1474.1152455117422,27.627124407111157,1098
-0.5797390350365873,5.854728147576271,0.7675067342933509,0.06456070661037097,0.024036050126387227,1555.4136464770688,19.61143123471995,1099
-0.5761845703957182,9.540575069254078,0.9795745530978729,0.022225815817783733,0.018721108517504137,1552.7637668200161,20.3160993507909,1101
-0.6018805991207035,10.396075944408958,1.0168694434066272,0.06044741892404502,0.028874784817012847,1573.313555298823,31.5889636605373,1102
-0.3077747868289716,9.55724320719877,0.9803326378242267,0.06452427204723439,0.04697740611493919,1576.3820694647875,42.129150166159725,1120
-0.2775669124637159,9.505775979296908,0.9779875751489782,0.0887886935692854,0.01634005539821323,1584.9410743370586,34.978199194621695,1152
-0.9748192952009357,11.751506088386154,1.0700935299234422,0.05669780024339567,0.028288220610743556,1617.2139680507596,47.38321518848868,1179
-0.172932214092955,10.160564318472904,1.0069178293645147,0.023561926863813233,0.045282894258976907,1672.2800013368758,30.28032239435629,1195
0.187231052399234,0.34348179611230034,-0.4640962747833855,0.015479545534535389,0.02073866320778451,1468.9147569766735,25.279813368428357,1220
0.15153516054658803,0.38266146276875707,-0.4171852726843116,0.02626696772093804,0.05649746654427927,1415.184218862132,49.800814956841705,1227
0.19534569287933412,0.3197747561239847,-0.49515582360660426,0.07654198965098002,0.03703424563330922,1531.1948101014725,33.23896780051861,1291
-0.7195862584509588,7.232620882034626,0.8592957009390156,0.01404592918117392,0.0466096218520712,1527.9086916171636,43.03109156917146,1309
-0.18923799589561466,7.9784758716812485,0.9019199359951076,0.08858680482169473,0.014255067587301086,1538.871218800887,10.151578350252528,1312
-1.2248340508507447,8.709190900846906,0.939977810160448,0.06182983693331005,0.04556876980175676,1626.308740053279,38.98810324008712,1320
0.2267847879349277,8.207766950687308,0.9142250166922787,0.047916248646374754,0.05443578394138232,1573.6380164263933,28.10944703591418,1324
-0.8535897398996095,8.46730787386474,0.927745351136922,0.04013804464490838,0.030520883797774984,1561.960520521541,13.128636912132986,1325
-0.4812935683239363,7.875332352024488,0.896268890792378,0.019666699007175915,0.03155862109490844,1569.1428673613923,33.60889073068875,1348
-0.7177449287896905,7.401813508342156,0.8693381386734093,0.07323715131589223,0.03778227155618447,1520.6123362811995,36.127742648404706,1370
0.3644289713430319,7.974285186967125,0.9016917634196,0.040666324660795825,0.015072122495770309,1535.3750348390329,17.48141952333727,1399
-0.40590811316381625,4.0158617213511345,0.6037787502803711,0.06734585313314023,0.042614655778411024,1594.1079940767795,26.993798093242184,1423
-0.02000188032603385,3.732860118937017,0.572041715961131,0.06644736255873578,0.021120781284270102,1643.244685897931,14.32692816588165,1459
-0.3306015718748954,3.695363952543322,0.5676572180481042,0.0521689299441158,0.03948820680926558,1642.896073026134,24.026051035387077,1488
0.10385473804428008,1.3255649387052408,0.122401008440688,0.041865842154000854,0.01309537162004545,1476.5821001096474,14.823338043442774,1539
0.012482618757296593,1.327172190172956,0.12292727281967547,0.04276903061960379,0.04044053248783523,1473.5442481373072,34.82611177752396,1547
0.06643961287627388,4.67478593434213,0.6697617286497112,0.08159558688759619,0.05539662344697875,1538.5767646688676,46.860281519849636,1620
0.052436762590272495,4.238943170632903,0.6272575942407901,0.017670833561731582,0.0324564506867486,1511.718492434406,24.74662353478102,1624
-0.33077217182086294,4.624319328946213,0.6650478163317683,0.03312192877334057,0.024276082036175026,1493.8882291870261,11.028395853680344,1625
-0.45019058540770124,4.462511348614625,0.6495793335761469,0.04901278106014948,0.017681165739453688,1535.564790127057,36.391769757536814,1626
-0.3832026154204259,5.282643090087617,0.7228512695471295,0.015325198144394942,0.0539106375425847,1501.6202047397069,14.036054331338628,1644
-0.18629694856501194,5.3534156650429034,0.7286309654133232,0.05245231040360041,0.045526893729449375,1498.9256900248197,32.60341421804178,1651
-0.21856349315018564,4.5581670649432375,0.6587902388025203,0.04088535821796307,0.03366460006035764,1473.0942253705048,18.02774535087949,1668
-0.2372229572604339,4.602071468939378,0.6629533588621743,0.06931631995963447,0.036791224742235874,1481.4292643185895,23.63752242351651,1687
-0.03480295008407641,8.246770908894664,0.9162839302506754,0.041825022594146485,0.057644958656141596,1583.4912597719704,43.23640824168041,1701
-0.3053437623541219,8.990370754251588,0.9537776019896779,0.03454739747512831,0.029607398087769327,1528.1811162986546,28.88248176972697,1702
-0.017344588239790668,7.694217475485026,0.8861644573890838,0.08431911720779602,0.038402712214719345,1560.4198397042885,39.82901641239717,1705
-0.7109513413817031,7.927000445555768,0.8991088826039464,0.07688547870523722,0.0323318525063315,1580.8154319162168,33.48194332092429,1774
-0.8693147692376849,7.9582448373970225,0.900817296194488,0.0572002472603186,0.015431239845129226,1581.6509142113864,36.760706382588964,1783
